fc(mm),beta(-),lp(-),alpha(-),kf(1/d),ks(1/d),perc(mm/d),cflux(mm/d),NSET(-),RVEET(pc)
276.600006 2.829000 0.610800 3.830000 0.168950 0.016700 0.508800 0.147600 -2078.842285 -87.846581
308.000000 2.139000 0.368800 3.472000 0.081650 0.017360 0.653600 0.128700 -1838.408203 -82.549278
204.399994 1.587000 0.327600 2.334000 0.108950 0.019120 0.208800 0.012600 -1431.945801 -72.648346
263.000000 2.055000 0.465200 3.052000 0.063650 0.029600 0.964800 0.261900 -1888.615356 -83.686043
