6.000000 492.285767 2.300000 
6.100000 0.000000 2.350000 
6.200000 0.000703 2.400000 
6.300000 0.001394 2.450000 
6.400000 0.002073 2.500000 
6.500000 0.002741 2.550000 
6.600000 0.003397 2.600000 
6.700000 0.004041 2.650000 
6.800000 0.004674 2.700000 
6.900000 0.005297 2.750000 
7.000000 0.005909 2.800000 
7.100000 0.006510 2.850000 
7.200000 0.007100 2.900000 
7.300000 0.007681 2.950000 
7.400000 0.008251 3.000000 
