6.841766,3.812727,-0.618187,7.103548,8.240861,2.240597,4.851167,1.681635,3.761104,1.051277,2.627181
8.804450,5.345757,-2.025639,3.240640,8.686136,3.218214,3.603023,0.386073,2.166683,-0.383005,-0.011937
2.035172,2.350840,0.422456,0.978899,2.978466,5.236277,2.632209,-0.966636,4.691114,3.771532,-0.417883
1.908802,3.888294,1.123175,0.209589,4.340838,8.261052,1.225129,0.377240,9.416665,1.434012,1.294514
1.539376,5.271763,0.247154,1.734733,3.392443,7.610364,1.515145,3.299744,8.738133,2.388891,2.428400
4.724753,1.131467,-0.948519,4.559732,2.312236,5.663497,3.943443,4.107965,8.735335,3.883285,4.018874
6.542080,5.019135,3.180845,4.245023,1.240400,1.697007,1.724538,7.854699,8.689200,0.083372,5.198735
7.986241,5.568605,6.679356,5.807440,1.301610,7.182132,5.528028,4.375050,3.449973,1.431241,6.002921
5.850351,11.119803,8.085321,7.492048,0.373268,4.953603,6.851299,5.517495,1.157037,1.159367,6.641480
4.198516,10.527764,5.253736,9.196609,3.714290,4.520298,7.248916,6.440063,7.171470,6.618824,7.283522
5.344198,9.698729,3.006303,7.266704,7.223043,7.226536,7.857553,4.658295,5.128912,1.819516,7.400074
4.279044,5.255404,5.258644,5.206219,7.360190,8.797974,4.410985,8.319739,0.190619,4.203900,5.557690
2.722591,3.454907,5.463205,6.942698,4.670098,8.052874,5.544067,6.271060,1.270961,2.276651,5.248683
4.460109,1.796594,5.648479,6.839166,2.107304,6.477303,6.887354,5.984329,8.890468,6.270235,3.794662
2.790570,2.851657,2.569386,4.480703,0.311513,8.596549,2.185397,3.821775,8.986319,10.510224,5.343671
-0.467902,4.734909,6.039183,3.998501,4.130821,4.233019,6.129759,2.882128,4.931719,7.695381,5.002582
-2.293006,4.831665,6.338818,4.624313,3.161874,3.943541,6.096605,2.711938,5.311678,8.837344,7.969506
1.621844,5.746410,-1.564292,8.457507,3.233264,2.205374,3.727756,2.970282,2.700031,6.628625,4.814075
2.757159,3.921286,6.303696,7.100564,1.044733,1.240167,5.231085,4.065671,1.988265,5.985228,5.231243
3.358089,5.626767,3.444541,4.475218,6.002977,8.155960,4.135747,4.488818,4.417368,7.650248,2.829986
5.144861,3.106458,4.693732,-1.266183,1.941778,1.098864,4.474763,6.891016,4.712387,4.227428,3.554454
10.527241,1.948883,4.965416,-1.592378,-0.435131,3.969835,2.372191,5.874462,0.931880,3.722857,3.344441
8.417609,-0.198501,2.336245,-1.754787,0.814429,2.717774,0.061894,5.070026,3.542283,5.087057,7.764936
11.413433,-2.572191,1.931246,2.817903,-2.568664,0.668140,2.617675,4.077459,6.820172,3.287064,5.076492
11.612101,-4.462635,0.865634,2.956843,-2.370034,5.244960,1.295806,3.843242,1.906884,2.647643,0.564328
11.264257,1.134943,2.936110,3.584353,1.295392,2.246736,-0.331233,6.774753,-0.754815,3.717571,-2.036616
8.375824,5.104644,4.351329,4.957801,1.457179,1.342740,1.302401,7.688475,3.566920,4.915679,1.711033
9.757863,3.038514,1.075792,7.436434,4.489710,6.211838,5.004203,10.751087,2.895961,6.148610,2.222827
7.524210,4.799140,-0.225562,7.222702,2.433654,9.284428,2.385301,11.048263,1.290473,9.232654,6.212820
4.285003,9.318406,-1.543202,6.809664,-1.988494,4.443912,5.062740,10.752668,1.881778,9.766825,3.538782
4.592623,3.407617,3.052281,2.857446,2.801404,4.687649,1.353451,7.394662,0.845290,5.658737,2.797458
4.632102,6.849080,7.328479,6.532524,7.473563,8.086741,3.110816,10.196348,0.881234,7.336216,1.558311
4.066331,6.978322,6.822378,5.880560,7.292141,6.257531,6.972154,4.968663,4.627489,5.873322,5.562410
7.022860,0.972810,8.125361,11.054410,0.494069,2.859515,9.819320,7.862777,2.286714,5.237576,6.222129
-0.073061,5.539415,5.994878,10.621406,3.430732,2.051366,8.271984,7.053395,6.999196,8.636645,8.725222
-0.849213,2.889172,7.085309,9.511582,1.273882,6.450151,9.826938,7.477990,5.779374,8.006874,11.306960
-0.613091,2.318407,4.402944,7.872929,0.596784,6.254770,5.090952,10.219834,7.001549,6.408770,9.514726
-0.723857,5.072088,2.773937,7.427037,3.114417,7.269388,1.626438,7.087871,3.500256,6.521803,6.022603
2.304415,7.165879,4.069953,6.106692,6.308513,8.699170,2.173876,10.625928,3.779359,4.896634,6.579470
4.577441,9.177670,7.600991,4.805134,2.610209,9.169093,4.203314,8.244399,4.456761,8.459091,6.164458
3.885656,6.145202,3.598829,7.149506,1.764564,6.127786,4.523780,8.085358,6.199483,9.058607,6.686350
5.730919,10.958392,3.436954,7.203776,1.425652,7.362080,6.384111,5.933215,5.550218,9.023977,6.139863
6.001150,7.438080,2.882507,6.044117,5.172703,7.178218,9.740012,10.426933,5.427725,7.830743,7.528769
5.944273,14.100429,4.790936,2.418651,4.814345,5.736232,7.987874,8.050813,7.634101,8.772267,4.261526
8.845478,9.237696,5.988287,3.042138,3.111864,3.041008,8.897428,6.757163,8.960351,8.214219,6.572715
5.660272,7.049491,1.960507,6.009455,3.424078,1.887377,11.696741,3.587526,11.377717,8.791297,6.229339
5.525842,7.174636,3.487827,6.322304,7.221967,6.122455,4.458608,4.465965,4.139931,3.906196,4.037823
4.958164,3.332868,2.197552,10.235079,4.669174,9.786230,3.639736,2.296117,2.735834,5.944152,5.993974
4.973264,4.511547,5.813631,11.268395,3.737592,7.050548,4.966333,5.442693,5.139867,8.035459,12.504449
11.161107,-1.718620,8.891693,8.516690,1.626230,3.722582,7.890664,7.150902,6.102648,7.358585,13.139892
7.414840,0.512513,11.880459,7.238717,4.211091,6.050327,6.271255,0.486233,8.920344,2.030687,12.176657
5.166002,4.227760,9.594858,7.625634,4.976249,4.484610,8.979881,1.961500,5.429731,10.132305,11.273996
3.577972,4.660921,8.730580,9.265704,8.597341,7.169355,8.799288,7.935924,9.611413,12.102574,5.261347
3.229077,5.200329,5.684354,4.509059,6.002062,8.075370,10.903904,6.485177,10.330401,10.024160,2.848637
8.425547,5.288776,11.774001,3.757947,9.751273,7.203068,6.216336,8.613461,6.748849,8.803178,6.458916
9.631496,8.062531,9.056119,5.521425,11.572456,4.155393,6.139773,6.666390,9.475455,9.251142,6.633951
7.547042,13.617230,8.472333,7.408598,9.803179,8.940230,10.742221,2.193489,9.108993,10.395693,8.860213
6.402007,12.431376,5.735483,2.184076,9.208321,12.618706,7.923248,0.459146,12.259281,12.259993,6.700013
6.819160,9.385623,10.525562,1.126599,8.690161,11.176184,7.046165,3.543925,12.723266,7.385107,4.600133
6.482005,10.003409,9.123274,3.641170,10.759303,7.535950,6.332446,5.795791,11.652835,8.299500,5.562161
6.636461,5.557447,8.542102,2.000266,8.940221,7.242424,5.710436,8.024509,11.010730,6.066178,7.107066
5.198180,5.517454,7.678093,2.542465,8.333346,8.015691,4.516497,5.765759,9.222115,11.607566,7.173128
6.942398,8.997718,3.013747,5.259210,7.526792,5.681702,2.651766,6.865913,7.312118,11.727942,4.023705
4.396911,4.754267,4.568578,6.847950,9.176275,7.037535,5.243611,2.028630,6.368558,7.833941,3.526699
6.592947,6.910329,5.076892,8.755140,7.559595,6.273046,5.018862,5.326764,5.557509,9.868758,7.293344
9.054993,7.521690,7.494571,8.481563,9.188603,7.239454,8.734228,7.450282,5.701660,7.660685,8.577260
6.439401,7.054630,6.357299,8.633095,3.763054,9.112585,8.819130,7.332946,8.184550,11.913747,2.703839
6.675750,6.135019,8.123664,9.905570,3.497798,4.621817,9.931693,4.221967,7.945498,8.981779,5.643575
10.360027,6.528177,8.632816,8.286588,4.041860,3.952208,10.726421,8.116500,4.875437,2.512562,9.832447
8.878165,4.406769,10.004158,6.488064,3.271572,4.083902,9.804510,6.141042,2.583576,1.709720,10.227904
