fc(mm),beta(-),lp(-),alpha(-),kf(1/d),ks(1/d),perc(mm/d),cflux(mm/d),NS(-),NSH(-),NSL(-),RVE(pc),RMAEH(-),RMAEL(-),REVE(pc)
276.600006 2.829000 0.610800 3.830000 0.168950 0.016700 0.508800 0.147600 -521.060425 -523.056152 -518.791992 -99.895866 -nan -nan -nan
308.000000 2.139000 0.368800 3.472000 0.081650 0.017360 0.653600 0.128700 -520.830627 -522.830139 -518.559326 -99.873436 -nan -nan -nan
204.399994 1.587000 0.327600 2.334000 0.108950 0.019120 0.208800 0.012600 -521.534546 -523.525269 -519.269409 -99.941826 -nan -nan -nan
263.000000 2.055000 0.465200 3.052000 0.063650 0.029600 0.964800 0.261900 -519.847290 -521.834900 -517.586121 -99.779930 -nan -nan -nan
