fc(mm),beta(-),lp(-),alpha(-),kf(1/d),ks(1/d),perc(mm/d),cflux(mm/d),NSET(-),RVEET(pc)
276.600006 2.829000 0.610800 3.830000 0.168950 0.016700 0.508800 0.147600 -2078.625488 -87.841995
308.000000 2.139000 0.368800 3.472000 0.081650 0.017360 0.653600 0.128700 -1838.121704 -82.542839
204.399994 1.587000 0.327600 2.334000 0.108950 0.019120 0.208800 0.012600 -1431.567017 -72.638756
263.000000 2.055000 0.465200 3.052000 0.063650 0.029600 0.964800 0.261900 -1888.342529 -83.680008
